År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2024;20 80;FALUN;FALU KRISTINE FÖRSAMLING;34.987;33.977;22.06;11.64;0.277;1.01
2024;20 80;FALUN;GRYCKSBO FÖRSAMLING;34.987;33.977;22.06;11.64;0.277;1.01
2024;20 80;FALUN;STORA KOPPARBERGS FÖRSAMLING;34.987;33.977;22.06;11.64;0.277;1.01
2024;20 80;FALUN;SUNDBORNS FÖRSAMLING;35.277;33.977;22.06;11.64;0.277;1.3
2024;20 80;FALUN;SVÄRDSJÖ FÖRSAMLING;35.277;33.977;22.06;11.64;0.277;1.3
2024;20 80;FALUN;VIKA-HOSJÖ FÖRSAMLING;34.987;33.977;22.06;11.64;0.277;1.01
2024;20 81;BORLÄNGE;STORA TUNA FÖRSAMLING;35.207;34.327;22.41;11.64;0.277;0.88
2024;20 81;BORLÄNGE;TORSÅNGS FÖRSAMLING;35.207;34.327;22.41;11.64;0.277;0.88
2024;20 82;SÄTER;SÄTERBYGDENS FÖRSAMLING;35.537;34.237;22.32;11.64;0.277;1.3
2024;20 83;HEDEMORA;HEDEMORA, HUSBY OCH GARPENBERGS FÖRSAMLING;35.427;34.077;22.16;11.64;0.277;1.35
2024;20 84;AVESTA;AVESTA FÖRSAMLING;35.047;33.877;21.96;11.64;0.277;1.17
2024;20 84;AVESTA;BY FÖRSAMLING;35.157;33.877;21.96;11.64;0.277;1.28
2024;20 84;AVESTA;FOLKÄRNA FÖRSAMLING;35.157;33.877;21.96;11.64;0.277;1.28
2024;20 84;AVESTA;GRYTNÄS FÖRSAMLING;35.047;33.877;21.96;11.64;0.277;1.17
2024;20 85;LUDVIKA;GRÄNGE-SÄFSNÄS FÖRSAMLING;35.237;33.977;22.06;11.64;0.277;1.26
2024;20 85;LUDVIKA;LUDVIKA FÖRSAMLING;35.027;33.977;22.06;11.64;0.277;1.05
2024;21 01;OCKELBO;OCKELBO FÖRSAMLING;35.757;34.547;22.76;11.51;0.277;1.21
2024;21 04;HOFORS;HOFORS FÖRSAMLING;35.847;34.647;22.86;11.51;0.277;1.2
2024;21 04;HOFORS;TORSÅKERS FÖRSAMLING;35.977;34.647;22.86;11.51;0.277;1.33
2024;21 21;OVANÅKER;ALFTA-OVANÅKERS FÖRSAMLING;34.857;33.647;21.86;11.51;0.277;1.21
2024;21 32;NORDANSTIG;BERGSJÖ FÖRSAMLING;35.557;34.297;22.51;11.51;0.277;1.26
2024;21 32;NORDANSTIG;NORDANSTIGSKUSTENS FÖRSAMLING;35.587;34.297;22.51;11.51;0.277;1.29
2024;21 61;LJUSDAL;FÄRILA-KÅRBÖLE FÖRSAMLING;35.257;34.147;22.36;11.51;0.277;1.11
2024;21 61;LJUSDAL;JÄRVSÖ FÖRSAMLING;35.257;34.147;22.36;11.51;0.277;1.11
2024;21 61;LJUSDAL;LJUSDAL-RAMSJÖ FÖRSAMLING;35.257;34.147;22.36;11.51;0.277;1.11
2024;21 61;LJUSDAL;LOS-HAMRA FÖRSAMLING;35.257;34.147;22.36;11.51;0.277;1.11
2024;21 80;GÄVLE;GÄVLE FÖRSAMLING;35.017;34.047;22.26;11.51;0.277;0.97
2024;21 80;GÄVLE;HAMRÅNGE FÖRSAMLING;35.158;34.047;22.26;11.51;0.277;1.111
2024;21 80;GÄVLE;HEDESUNDA FÖRSAMLING;34.947;34.047;22.26;11.51;0.277;0.9
2024;21 80;GÄVLE;HILLE FÖRSAMLING;35.158;34.047;22.26;11.51;0.277;1.111
2024;21 80;GÄVLE;VALBO FÖRSAMLING;34.947;34.047;22.26;11.51;0.277;0.9
2024;21 81;SANDVIKEN;JÄRBO FÖRSAMLING;34.587;33.397;21.61;11.51;0.277;1.19
2024;21 81;SANDVIKEN;OVANSJÖ FÖRSAMLING;34.587;33.397;21.61;11.51;0.277;1.19
2024;21 81;SANDVIKEN;SANDVIKENS FÖRSAMLING;34.527;33.397;21.61;11.51;0.277;1.13
2024;21 81;SANDVIKEN;ÅRSUNDA-ÖSTERFÄRNEBO FÖRSAMLING;34.527;33.397;21.61;11.51;0.277;1.13
2024;21 82;SÖDERHAMN;LJUSNE FÖRSAMLING;34.607;33.447;21.66;11.51;0.277;1.16
2024;21 82;SÖDERHAMN;MO-BERGVIKS FÖRSAMLING;34.607;33.447;21.66;11.51;0.277;1.16
2024;21 82;SÖDERHAMN;NORRALA-TRÖNÖ FÖRSAMLING;34.487;33.447;21.66;11.51;0.277;1.04
2024;21 82;SÖDERHAMN;SKOGS FÖRSAMLING;34.607;33.447;21.66;11.51;0.277;1.16
2024;21 82;SÖDERHAMN;SÖDERALA FÖRSAMLING;34.607;33.447;21.66;11.51;0.277;1.16
2024;21 82;SÖDERHAMN;SÖDERHAMN-SANDARNE FÖRSAMLING;34.537;33.447;21.66;11.51;0.277;1.09
2024;21 83;BOLLNÄS;ARBRÅ-UNDERSVIKS FÖRSAMLING;34.667;33.647;21.86;11.51;0.277;1.02
2024;21 83;BOLLNÄS;BOLLNÄS FÖRSAMLING;34.667;33.647;21.86;11.51;0.277;1.02
2024;21 83;BOLLNÄS;HANEBO-SEGERSTA FÖRSAMLING;34.667;33.647;21.86;11.51;0.277;1.02
2024;21 83;BOLLNÄS;RENGSJÖ FÖRSAMLING;34.667;33.647;21.86;11.51;0.277;1.02
2024;21 84;HUDIKSVALL;BJURÅKER-NORRBO FÖRSAMLING;34.555;33.397;21.61;11.51;0.277;1.158
2024;21 84;HUDIKSVALL;DELSBO FÖRSAMLING;34.555;33.397;21.61;11.51;0.277;1.158
2024;21 84;HUDIKSVALL;ENÅNGER-NJUTÅNGERS FÖRSAMLING;34.547;33.397;21.61;11.51;0.277;1.15
2024;21 84;HUDIKSVALL;FORSA-HÖGS FÖRSAMLING;34.497;33.397;21.61;11.51;0.277;1.1
2024;21 84;HUDIKSVALL;HUDIKSVALLSBYGDENS FÖRSAMLING;34.33;33.397;21.61;11.51;0.277;0.933
2024;22 60;ÅNGE;BORGSJÖ-HAVERÖ FÖRSAMLING;36.547;34.897;23.33;11.29;0.277;1.65
2024;22 60;ÅNGE;TORPS FÖRSAMLING;36.467;34.897;23.33;11.29;0.277;1.57
2024;22 62;TIMRÅ;HÄSSJÖ FÖRSAMLING;36.157;34.757;23.19;11.29;0.277;1.4
2024;22 62;TIMRÅ;LJUSTORPS FÖRSAMLING;36.157;34.757;23.19;11.29;0.277;1.4
2024;22 62;TIMRÅ;TIMRÅ FÖRSAMLING;36.077;34.757;23.19;11.29;0.277;1.32
2024;22 62;TIMRÅ;TYNDERÖ FÖRSAMLING;36.157;34.757;23.19;11.29;0.277;1.4
2024;22 80;HÄRNÖSAND;HEMSÖ FÖRSAMLING;36.377;34.907;23.34;11.29;0.277;1.47
2024;22 80;HÄRNÖSAND;HÄGGDÅNGERS FÖRSAMLING;36.377;34.907;23.34;11.29;0.277;1.47
2024;22 80;HÄRNÖSAND;HÄRNÖSANDS DOMKYRKOFÖRSAMLING;36.377;34.907;23.34;11.29;0.277;1.47
2024;22 80;HÄRNÖSAND;HÖGSJÖ FÖRSAMLING;36.377;34.907;23.34;11.29;0.277;1.47
2024;22 80;HÄRNÖSAND;STIGSJÖ FÖRSAMLING;36.377;34.907;23.34;11.29;0.277;1.47
2024;22 80;HÄRNÖSAND;SÄBRÅ FÖRSAMLING;36.377;34.907;23.34;11.29;0.277;1.47
2024;22 80;HÄRNÖSAND;VIKSJÖ FÖRSAMLING;36.377;34.907;23.34;11.29;0.277;1.47
2024;22 81;SUNDSVALL;ALNÖ FÖRSAMLING;35.207;34.157;22.59;11.29;0.277;1.05
2024;22 81;SUNDSVALL;HOLMS FÖRSAMLING;35.607;34.157;22.59;11.29;0.277;1.45
2024;22 81;SUNDSVALL;INDALS FÖRSAMLING;35.607;34.157;22.59;11.29;0.277;1.45
2024;22 81;SUNDSVALL;LIDENS FÖRSAMLING;35.607;34.157;22.59;11.29;0.277;1.45
2024;22 81;SUNDSVALL;NJURUNDA FÖRSAMLING;35.357;34.157;22.59;11.29;0.277;1.2
2024;22 81;SUNDSVALL;SELÅNGERS FÖRSAMLING;35.707;34.157;22.59;11.29;0.277;1.55
2024;22 81;SUNDSVALL;SKÖNS FÖRSAMLING;35.357;34.157;22.59;11.29;0.277;1.2
2024;22 81;SUNDSVALL;STÖDE FÖRSAMLING;35.507;34.157;22.59;11.29;0.277;1.35
2024;22 81;SUNDSVALL;SUNDSVALLS FÖRSAMLING;35.377;34.157;22.59;11.29;0.277;1.22
2024;22 81;SUNDSVALL;SÄTTNA FÖRSAMLING;35.607;34.157;22.59;11.29;0.277;1.45
2024;22 81;SUNDSVALL;TUNA-ATTMARS FÖRSAMLING;35.427;34.157;22.59;11.29;0.277;1.27
2024;22 82;KRAMFORS;BJÄRTRÅ FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;DALS FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;GUDMUNDRÅ FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;NORA-SKOGS FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;NORDINGRÅ FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;STYRNÄS FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;TORSÅKERS FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;ULLÅNGERS FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;VIBYGGERÅ FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 82;KRAMFORS;YTTERLÄNNÄS FÖRSAMLING;36.307;34.707;23.14;11.29;0.277;1.6
2024;22 83;SOLLEFTEÅ;BOTEÅ FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;EDS FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;GRANINGE FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;HELGUMS FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;JUNSELE FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;LÅNGSELE FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;MULTRÅ-SÅNGA FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;RAMSELE-EDSELE FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;RESELE FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;SOLLEFTEÅ FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;ÅDALS-LIDENS FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 83;SOLLEFTEÅ;ÖVERLÄNNÄS FÖRSAMLING;36.427;34.957;23.39;11.29;0.277;1.47
2024;22 84;ÖRNSKÖLDSVIK;ANUNDSJÖ FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;ARNÄS FÖRSAMLING;35.727;34.277;22.71;11.29;0.277;1.45
2024;22 84;ÖRNSKÖLDSVIK;BJÖRNA FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;DOMSJÖ FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;GIDEÅ-TREHÖRNINGSJÖ FÖRSAMLING;35.727;34.277;22.71;11.29;0.277;1.45
2024;22 84;ÖRNSKÖLDSVIK;GRUNDSUNDA FÖRSAMLING;35.727;34.277;22.71;11.29;0.277;1.45
2024;22 84;ÖRNSKÖLDSVIK;GULLÄNGETS FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;MO FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;NÄTRA FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;SIDENSJÖ FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;SJÄLEVADS FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;SKORPEDS FÖRSAMLING;35.787;34.277;22.71;11.29;0.277;1.51
2024;22 84;ÖRNSKÖLDSVIK;ÖRNSKÖLDSVIKS FÖRSAMLING;35.727;34.277;22.71;11.29;0.277;1.45
2024;23 03;RAGUNDA;BORGVATTNETS FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 03;RAGUNDA;FORS FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 03;RAGUNDA;RAGUNDA FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 03;RAGUNDA;STUGUNS FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 05;BRÄCKE;BRÄCKE-NYHEMS FÖRSAMLING;36.867;35.367;23.39;11.7;0.277;1.5
2024;23 05;BRÄCKE;HÄLLESJÖ-HÅSJÖ FÖRSAMLING;36.867;35.367;23.39;11.7;0.277;1.5
2024;23 05;BRÄCKE;REVSUND, SUNDSJÖ, BODSJÖ FÖRSAMLING;36.867;35.367;23.39;11.7;0.277;1.5
2024;23 09;KROKOM;ALSENS FÖRSAMLING;35.559;34.147;22.17;11.7;0.277;1.412
2024;23 09;KROKOM;ASPÅS FÖRSAMLING;35.559;34.147;22.17;11.7;0.277;1.412
2024;23 09;KROKOM;FÖLLINGEBYGDENS FÖRSAMLING;35.559;34.147;22.17;11.7;0.277;1.412
2024;23 09;KROKOM;NÄSKOTTS FÖRSAMLING;35.559;34.147;22.17;11.7;0.277;1.412
2024;23 09;KROKOM;OFFERDALS FÖRSAMLING;35.559;34.147;22.17;11.7;0.277;1.412
2024;23 09;KROKOM;RÖDÖNS FÖRSAMLING;35.559;34.147;22.17;11.7;0.277;1.412
2024;23 09;KROKOM;ÅS FÖRSAMLING;35.559;34.147;22.17;11.7;0.277;1.412
2024;23 13;STRÖMSUND;BODUMS FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 13;STRÖMSUND;FJÄLLSJÖ FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 13;STRÖMSUND;FROSTVIKENS FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 13;STRÖMSUND;GÅXSJÖ FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 13;STRÖMSUND;HAMMERDALS FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 13;STRÖMSUND;STRÖM-ALANÄS FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 13;STRÖMSUND;TÅSJÖ FÖRSAMLING;36.697;35.197;23.22;11.7;0.277;1.5
2024;23 21;ÅRE;KALLS FÖRSAMLING;35.597;34.197;22.22;11.7;0.277;1.4
2024;23 21;ÅRE;UNDERSÅKERS FÖRSAMLING;35.597;34.197;22.22;11.7;0.277;1.4
2024;23 21;ÅRE;VÄSTRA STORSJÖBYGDENS FÖRSAMLING;35.597;34.197;22.22;11.7;0.277;1.4
2024;23 21;ÅRE;ÅRE FÖRSAMLING;35.597;34.197;22.22;11.7;0.277;1.4
2024;23 26;BERG;BERGS FÖRSAMLING;35.997;34.497;22.52;11.7;0.277;1.5
2024;23 26;BERG;HACKÅS FÖRSAMLING;35.997;34.497;22.52;11.7;0.277;1.5
2024;23 26;BERG;HEDEBYGDENS FÖRSAMLING;36.347;34.497;22.52;11.7;0.277;1.85
2024;23 26;BERG;OVIKEN-MYSSJÖ FÖRSAMLING;35.997;34.497;22.52;11.7;0.277;1.5
2024;23 26;BERG;RÄTAN-KLÖVSJÖ FÖRSAMLING;35.997;34.497;22.52;11.7;0.277;1.5
2024;23 26;BERG;ÅSARNE FÖRSAMLING;35.997;34.497;22.52;11.7;0.277;1.5
2024;23 61;HÄRJEDALEN;HEDEBYGDENS FÖRSAMLING;36.297;34.447;22.47;11.7;0.277;1.85
2024;23 61;HÄRJEDALEN;SVEGSBYGDENS FÖRSAMLING;36.297;34.447;22.47;11.7;0.277;1.85
2024;23 61;HÄRJEDALEN;TÄNNÄS-LJUSNEDALS FÖRSAMLING;36.297;34.447;22.47;11.7;0.277;1.85
2024;23 61;HÄRJEDALEN;YTTERHOGDALS, ÖVERHOGDALS OCH ÄNGERSJÖ FÖRSAMLING;36.297;34.447;22.47;11.7;0.277;1.85
2024;23 80;ÖSTERSUND;BRUNFLO FÖRSAMLING;35.497;33.997;22.02;11.7;0.277;1.5
2024;23 80;ÖSTERSUND;FRÖSÖ, SUNNE OCH NORDERÖ FÖRSAMLING;35.197;33.997;22.02;11.7;0.277;1.2
2024;23 80;ÖSTERSUND;HÄGGENÅS-LIT-KYRKÅS FÖRSAMLING;35.597;33.997;22.02;11.7;0.277;1.6
2024;23 80;ÖSTERSUND;LOCKNE FÖRSAMLING;35.497;33.997;22.02;11.7;0.277;1.5
2024;23 80;ÖSTERSUND;MARIEBY FÖRSAMLING;35.497;33.997;22.02;11.7;0.277;1.5
2024;23 80;ÖSTERSUND;NÄS FÖRSAMLING;35.497;33.997;22.02;11.7;0.277;1.5
2024;23 80;ÖSTERSUND;ÖSTERSUNDS FÖRSAMLING;35.167;33.997;22.02;11.7;0.277;1.17
2024;24 01;NORDMALING;NORDMALINGS FÖRSAMLING;36.077;34.877;23.25;11.35;0.277;1.2
2024;24 03;BJURHOLM;BJURHOLMS FÖRSAMLING;35.787;34.777;23.15;11.35;0.277;1.01
2024;24 04;VINDELN;VINDELNS FÖRSAMLING;36.197;34.977;23.35;11.35;0.277;1.22
2024;24 09;ROBERTSFORS;BYGDEÅ FÖRSAMLING;35.947;34.777;23.15;11.35;0.277;1.17
2024;24 17;NORSJÖ;NORSJÖ FÖRSAMLING;36.077;34.977;23.35;11.35;0.277;1.1
2024;24 18;MALÅ;MALÅ FÖRSAMLING;36.327;34.977;23.35;11.35;0.277;1.35
2024;24 21;STORUMAN;STENSELE FÖRSAMLING;36.027;34.727;23.1;11.35;0.277;1.3
2024;24 21;STORUMAN;TÄRNA FÖRSAMLING;36.177;34.727;23.1;11.35;0.277;1.45
2024;24 22;SORSELE;SORSELE FÖRSAMLING;36.577;35.227;23.6;11.35;0.277;1.35
2024;24 25;DOROTEA;DOROTEA-RISBÄCKS FÖRSAMLING;36.727;35.427;23.8;11.35;0.277;1.3
2024;24 60;VÄNNÄS;VÄNNÄS FÖRSAMLING;35.987;34.977;23.35;11.35;0.277;1.01
2024;24 62;VILHELMINA;VILHELMINA FÖRSAMLING;36.327;35.027;23.4;11.35;0.277;1.3
2024;24 63;ÅSELE;ÅSELE-FREDRIKA FÖRSAMLING;36.527;35.227;23.6;11.35;0.277;1.3
2024;24 80;UMEÅ;HOLMSUNDS FÖRSAMLING;35.547;34.427;22.8;11.35;0.277;1.12
2024;24 80;UMEÅ;HÖRNEFORS FÖRSAMLING;35.577;34.427;22.8;11.35;0.277;1.15
2024;24 80;UMEÅ;SÄVAR-HOLMÖNS FÖRSAMLING;35.642;34.427;22.8;11.35;0.277;1.215
2024;24 80;UMEÅ;TAVELSJÖ FÖRSAMLING;35.437;34.427;22.8;11.35;0.277;1.01
2024;24 80;UMEÅ;TEGS FÖRSAMLING;35.437;34.427;22.8;11.35;0.277;1.01
2024;24 80;UMEÅ;UMEÅ LANDSFÖRSAMLING;35.437;34.427;22.8;11.35;0.277;1.01
2024;24 80;UMEÅ;UMEÅ MARIA FÖRSAMLING;35.437;34.427;22.8;11.35;0.277;1.01
2024;24 80;UMEÅ;UMEÅ STADSFÖRSAMLING;35.437;34.427;22.8;11.35;0.277;1.01
2024;24 80;UMEÅ;ÅLIDHEMS FÖRSAMLING;35.437;34.427;22.8;11.35;0.277;1.01
2024;24 81;LYCKSELE;LYCKSELE FÖRSAMLING;35.977;34.677;23.05;11.35;0.277;1.3
2024;24 82;SKELLEFTEÅ;BUREÅ FÖRSAMLING;35.477;34.227;22.6;11.35;0.277;1.25
2024;24 82;SKELLEFTEÅ;BURTRÄSKS FÖRSAMLING;35.507;34.227;22.6;11.35;0.277;1.28
2024;24 82;SKELLEFTEÅ;BYSKE-FÄLLFORS FÖRSAMLING;35.287;34.227;22.6;11.35;0.277;1.06
2024;24 82;SKELLEFTEÅ;JÖRN-BOLIDENS FÖRSAMLING;35.287;34.227;22.6;11.35;0.277;1.06
2024;24 82;SKELLEFTEÅ;KÅGEDALENS FÖRSAMLING;35.287;34.227;22.6;11.35;0.277;1.06
2024;24 82;SKELLEFTEÅ;LÖVÅNGERS FÖRSAMLING;35.507;34.227;22.6;11.35;0.277;1.28
2024;24 82;SKELLEFTEÅ;SKELLEFTEÅ LANDSFÖRSAMLING;35.287;34.227;22.6;11.35;0.277;1.06
2024;24 82;SKELLEFTEÅ;SKELLEFTEÅ S:T OLOVS FÖRSAMLING;35.287;34.227;22.6;11.35;0.277;1.06
2024;24 82;SKELLEFTEÅ;SKELLEFTEÅ S:T ÖRJANS FÖRSAMLING;35.457;34.227;22.6;11.35;0.277;1.23
2024;25 05;ARVIDSJAUR;ARVIDSJAURS FÖRSAMLING;35.667;34.417;22.8;11.34;0.277;1.25
2024;25 06;ARJEPLOG;ARJEPLOGS FÖRSAMLING;36.367;35.117;23.5;11.34;0.277;1.25
2024;25 10;JOKKMOKK;JOKKMOKKS FÖRSAMLING;35.867;34.567;22.95;11.34;0.277;1.3
2024;25 13;ÖVERKALIX;ÖVERKALIX FÖRSAMLING;35.517;34.417;22.8;11.34;0.277;1.1
2024;25 14;KALIX;KALIX FÖRSAMLING;35.147;34.167;22.55;11.34;0.277;0.98
2024;25 18;ÖVERTORNEÅ;ÖVERTORNEÅ FÖRSAMLING;34.567;33.367;21.75;11.34;0.277;1.2
2024;25 21;PAJALA;PAJALA FÖRSAMLING;36.274;35.017;23.4;11.34;0.277;1.257
2024;25 23;GÄLLIVARE;GÄLLIVARE FÖRSAMLING;35.087;34.167;22.55;11.34;0.277;0.92
2024;25 60;ÄLVSBYN;ÄLVSBY FÖRSAMLING;35.077;34.067;22.45;11.34;0.277;1.01
2024;25 80;LULEÅ;LULEÅ DOMKYRKOFÖRSAMLING;35.087;34.117;22.5;11.34;0.277;0.97
2024;25 80;LULEÅ;NEDERLULEÅ FÖRSAMLING;35.047;34.117;22.5;11.34;0.277;0.93
2024;25 80;LULEÅ;RÅNEÅ FÖRSAMLING;35.337;34.117;22.5;11.34;0.277;1.22
2024;25 81;PITEÅ;HORTLAX FÖRSAMLING;34.937;33.867;22.25;11.34;0.277;1.07
2024;25 81;PITEÅ;NORRFJÄRDENS FÖRSAMLING;34.897;33.867;22.25;11.34;0.277;1.03
2024;25 81;PITEÅ;PITEÅ FÖRSAMLING;34.787;33.867;22.25;11.34;0.277;0.92
2024;25 82;BODEN;EDEFORS FÖRSAMLING;35.167;34.217;22.6;11.34;0.277;0.95
2024;25 82;BODEN;GUNNARSBYNS FÖRSAMLING;35.167;34.217;22.6;11.34;0.277;0.95
2024;25 82;BODEN;SÄVASTS FÖRSAMLING;35.167;34.217;22.6;11.34;0.277;0.95
2024;25 82;BODEN;ÖVERLULEÅ FÖRSAMLING;35.167;34.217;22.6;11.34;0.277;0.95
2024;25 83;HAPARANDA;HAPARANDA FÖRSAMLING;35.147;34.117;22.5;11.34;0.277;1.03
2024;25 84;KIRUNA;JUKKASJÄRVI FÖRSAMLING;35.657;34.667;23.05;11.34;0.277;0.99
2024;25 84;KIRUNA;KARESUANDO FÖRSAMLING;35.657;34.667;23.05;11.34;0.277;0.99
2024;25 84;KIRUNA;VITTANGI FÖRSAMLING;35.657;34.667;23.05;11.34;0.277;0.99
