År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2026;09 80;GOTLAND;BARLINGBO FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;09 80;GOTLAND;BJÖRKE FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;09 80;GOTLAND;BUNGE, RUTE OCH FLERINGE FÖRSAMLING;35.682;33.892;33.6;0.0;0.292;1.79
2026;09 80;GOTLAND;DALHEMS FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;09 80;GOTLAND;EKSTA FÖRSAMLING;35.622;33.892;33.6;0.0;0.292;1.73
2026;09 80;GOTLAND;ENDRE FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;09 80;GOTLAND;ESKELHEM-TOFTA FÖRSAMLING;35.292;33.892;33.6;0.0;0.292;1.4
2026;09 80;GOTLAND;FARDHEMS FÖRSAMLING;35.552;33.892;33.6;0.0;0.292;1.66
2026;09 80;GOTLAND;FOLLINGBO FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;09 80;GOTLAND;FORSA FÖRSAMLING;35.682;33.892;33.6;0.0;0.292;1.79
2026;09 80;GOTLAND;FRÖJELS FÖRSAMLING;35.622;33.892;33.6;0.0;0.292;1.73
2026;09 80;GOTLAND;FÅRÖ FÖRSAMLING;35.682;33.892;33.6;0.0;0.292;1.79
2026;09 80;GOTLAND;GARDE FÖRSAMLING;35.552;33.892;33.6;0.0;0.292;1.66
2026;09 80;GOTLAND;GERUMS FÖRSAMLING;35.552;33.892;33.6;0.0;0.292;1.66
2026;09 80;GOTLAND;GOTHEMS FÖRSAMLING;35.682;33.892;33.6;0.0;0.292;1.79
2026;09 80;GOTLAND;HAVDHEMS FÖRSAMLING;35.642;33.892;33.6;0.0;0.292;1.75
2026;09 80;GOTLAND;HEJDEBY FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;09 80;GOTLAND;HEJDE-VÄTE FÖRSAMLING;35.622;33.892;33.6;0.0;0.292;1.73
2026;09 80;GOTLAND;HOBURGS FÖRSAMLING;35.642;33.892;33.6;0.0;0.292;1.75
2026;09 80;GOTLAND;KLINTE FÖRSAMLING;35.622;33.892;33.6;0.0;0.292;1.73
2026;09 80;GOTLAND;LEVIDE FÖRSAMLING;35.552;33.892;33.6;0.0;0.292;1.66
2026;09 80;GOTLAND;LINDE FÖRSAMLING;35.552;33.892;33.6;0.0;0.292;1.66
2026;09 80;GOTLAND;LOJSTA FÖRSAMLING;35.552;33.892;33.6;0.0;0.292;1.66
2026;09 80;GOTLAND;NÄR-LAU FÖRSAMLING;35.352;33.892;33.6;0.0;0.292;1.46
2026;09 80;GOTLAND;OTHEM-BOGE FÖRSAMLING;35.682;33.892;33.6;0.0;0.292;1.79
2026;09 80;GOTLAND;ROMA FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;09 80;GOTLAND;SANDA, VÄSTERGARN OCH MÄSTERBY FÖRSAMLING;35.622;33.892;33.6;0.0;0.292;1.73
2026;09 80;GOTLAND;SPROGE FÖRSAMLING;35.622;33.892;33.6;0.0;0.292;1.73
2026;09 80;GOTLAND;STENKUMLA FÖRSAMLING;35.342;33.892;33.6;0.0;0.292;1.45
2026;09 80;GOTLAND;STENKYRKA FÖRSAMLING;35.682;33.892;33.6;0.0;0.292;1.79
2026;09 80;GOTLAND;STÅNGA-BURS FÖRSAMLING;35.352;33.892;33.6;0.0;0.292;1.46
2026;09 80;GOTLAND;VALL, HOGRÄN OCH ATLINGBO FÖRSAMLING;35.292;33.892;33.6;0.0;0.292;1.4
2026;09 80;GOTLAND;VISBY DOMKYRKOFÖRSAMLING;35.342;33.892;33.6;0.0;0.292;1.45
2026;09 80;GOTLAND;VÄNGE FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;09 80;GOTLAND;VÄSKINDE FÖRSAMLING;35.682;33.892;33.6;0.0;0.292;1.79
2026;09 80;GOTLAND;ÖSTERGARNS FÖRSAMLING;35.742;33.892;33.6;0.0;0.292;1.85
2026;10 60;OLOFSTRÖM;JÄMSHÖGS FÖRSAMLING;35.222;34.042;21.71;12.04;0.292;1.18
2026;10 60;OLOFSTRÖM;KYRKHULTS FÖRSAMLING;35.192;34.042;21.71;12.04;0.292;1.15
2026;10 80;KARLSKRONA;FRIDLEVSTADS FÖRSAMLING;35.212;33.982;21.65;12.04;0.292;1.23
2026;10 80;KARLSKRONA;JÄMJÖ FÖRSAMLING;35.062;33.982;21.65;12.04;0.292;1.08
2026;10 80;KARLSKRONA;KARLSKRONA AMIRALITETSFÖRSAMLING;34.982;33.982;21.65;12.04;0.292;1.0
2026;10 80;KARLSKRONA;KARLSKRONA-ASPÖ FÖRSAMLING;35.002;33.982;21.65;12.04;0.292;1.02
2026;10 80;KARLSKRONA;KRISTIANOPELS FÖRSAMLING;35.062;33.982;21.65;12.04;0.292;1.08
2026;10 80;KARLSKRONA;LYCKÅ FÖRSAMLING;34.922;33.982;21.65;12.04;0.292;0.94
2026;10 80;KARLSKRONA;NÄTTRABY-HASSLÖ FÖRSAMLING;34.942;33.982;21.65;12.04;0.292;0.96
2026;10 80;KARLSKRONA;RAMDALA FÖRSAMLING;35.062;33.982;21.65;12.04;0.292;1.08
2026;10 80;KARLSKRONA;RÖDEBY FÖRSAMLING;35.102;33.982;21.65;12.04;0.292;1.12
2026;10 80;KARLSKRONA;STURKÖ FÖRSAMLING;35.062;33.982;21.65;12.04;0.292;1.08
2026;10 80;KARLSKRONA;TORHAMNS FÖRSAMLING;35.062;33.982;21.65;12.04;0.292;1.08
2026;10 81;RONNEBY;BRÄKNE-HOBY FÖRSAMLING;35.092;33.972;21.64;12.04;0.292;1.12
2026;10 81;RONNEBY;RONNEBY FÖRSAMLING;35.092;33.972;21.64;12.04;0.292;1.12
2026;10 82;KARLSHAMN;ASARUM-RINGAMÅLA FÖRSAMLING;35.142;34.092;21.76;12.04;0.292;1.05
2026;10 82;KARLSHAMN;KARLSHAMNS FÖRSAMLING;35.052;34.092;21.76;12.04;0.292;0.96
2026;10 82;KARLSHAMN;MÖRRUM-ELLEHOLMS FÖRSAMLING;35.222;34.092;21.76;12.04;0.292;1.13
2026;10 83;SÖLVESBORG;MJÄLLBY FÖRSAMLING;35.222;34.152;21.82;12.04;0.292;1.07
2026;10 83;SÖLVESBORG;SÖLVESBORGS FÖRSAMLING;35.062;34.152;21.82;12.04;0.292;0.91
2026;12 14;SVALÖV;BILLEBERGA-SIREKÖPINGE FÖRSAMLING;33.482;32.212;20.74;11.18;0.292;1.27
2026;12 14;SVALÖV;KÅGERÖD-RÖSTÅNGA FÖRSAMLING;33.642;32.212;20.74;11.18;0.292;1.43
2026;12 14;SVALÖV;SVALÖVS FÖRSAMLING;33.482;32.212;20.74;11.18;0.292;1.27
2026;12 14;SVALÖV;TECKOMATORPS FÖRSAMLING;33.482;32.212;20.74;11.18;0.292;1.27
2026;12 30;STAFFANSTORP;S:T STAFFANS FÖRSAMLING;31.282;30.412;18.94;11.18;0.292;0.87
2026;12 30;STAFFANSTORP;UPPÅKRA FÖRSAMLING;31.602;30.412;18.94;11.18;0.292;1.19
2026;12 31;BURLÖV;BURLÖVS FÖRSAMLING;32.412;31.562;20.09;11.18;0.292;0.85
2026;12 33;VELLINGE;HÖLLVIKENS FÖRSAMLING;30.822;29.972;18.5;11.18;0.292;0.85
2026;12 33;VELLINGE;SKANÖR-FALSTERBO FÖRSAMLING;30.822;29.972;18.5;11.18;0.292;0.85
2026;12 33;VELLINGE;VELLINGE-MÅNSTORPS FÖRSAMLING;31.062;29.972;18.5;11.18;0.292;1.09
2026;12 56;ÖSTRA GÖINGE;BROBY-EMMISLÖVS FÖRSAMLING;33.692;32.462;20.99;11.18;0.292;1.23
2026;12 56;ÖSTRA GÖINGE;GLIMÅKRA-HJÄRSÅS FÖRSAMLING;33.682;32.462;20.99;11.18;0.292;1.22
2026;12 56;ÖSTRA GÖINGE;KNISLINGE-GRYTS FÖRSAMLING;33.682;32.462;20.99;11.18;0.292;1.22
2026;12 56;ÖSTRA GÖINGE;KVIINGE FÖRSAMLING;33.682;32.462;20.99;11.18;0.292;1.22
2026;12 57;ÖRKELLJUNGA;RYA FÖRSAMLING;31.712;30.532;19.06;11.18;0.292;1.18
2026;12 57;ÖRKELLJUNGA;SKÅNES-FAGERHULTS FÖRSAMLING;31.712;30.532;19.06;11.18;0.292;1.18
2026;12 57;ÖRKELLJUNGA;ÖRKELLJUNGA FÖRSAMLING;31.712;30.532;19.06;11.18;0.292;1.18
2026;12 60;BJUV;BJUVS FÖRSAMLING;33.582;32.462;20.99;11.18;0.292;1.12
2026;12 60;BJUV;KROPPS FÖRSAMLING;33.712;32.462;20.99;11.18;0.292;1.25
2026;12 61;KÄVLINGE;DÖSJEBRO FÖRSAMLING;30.672;29.882;18.41;11.18;0.292;0.79
2026;12 61;KÄVLINGE;KÄVLINGE FÖRSAMLING;30.982;29.882;18.41;11.18;0.292;1.1
2026;12 61;KÄVLINGE;LACKALÄNGA-STÄVIE FÖRSAMLING;31.212;29.882;18.41;11.18;0.292;1.33
2026;12 61;KÄVLINGE;LÖDDEBYGDENS FÖRSAMLING;30.952;29.882;18.41;11.18;0.292;1.07
2026;12 62;LOMMA;BJÄRREDS FÖRSAMLING;32.092;31.012;19.54;11.18;0.292;1.08
2026;12 62;LOMMA;LOMMA FÖRSAMLING;31.832;31.012;19.54;11.18;0.292;0.82
2026;12 63;SVEDALA;SVEDALA FÖRSAMLING;32.592;31.712;20.24;11.18;0.292;0.88
2026;12 63;SVEDALA;VÄRBY FÖRSAMLING;32.732;31.712;20.24;11.18;0.292;1.02
2026;12 64;SKURUP;SKIVARPS FÖRSAMLING;33.202;31.892;20.42;11.18;0.292;1.31
2026;12 64;SKURUP;SKURUPS FÖRSAMLING;32.972;31.892;20.42;11.18;0.292;1.08
2026;12 64;SKURUP;VILLIE FÖRSAMLING;33.202;31.892;20.42;11.18;0.292;1.31
2026;12 65;SJÖBO;BLENTARPS FÖRSAMLING;33.572;32.392;20.92;11.18;0.292;1.18
2026;12 65;SJÖBO;LÖVESTADS FÖRSAMLING;33.552;32.392;20.92;11.18;0.292;1.16
2026;12 65;SJÖBO;SJÖBO FÖRSAMLING;33.272;32.392;20.92;11.18;0.292;0.88
2026;12 65;SJÖBO;VOLLSJÖ FÖRSAMLING;33.652;32.392;20.92;11.18;0.292;1.26
2026;12 66;HÖRBY;HÖRBY FÖRSAMLING;33.682;32.552;21.08;11.18;0.292;1.13
2026;12 67;HÖÖR;HÖÖRS FÖRSAMLING;34.052;32.922;21.45;11.18;0.292;1.13
2026;12 67;HÖÖR;RINGSJÖ FÖRSAMLING;34.252;32.922;21.45;11.18;0.292;1.33
2026;12 70;TOMELILLA;BRÖSARP-TRANÅS FÖRSAMLING;33.402;32.082;20.61;11.18;0.292;1.32
2026;12 70;TOMELILLA;SMEDSTORPS FÖRSAMLING;33.522;32.082;20.61;11.18;0.292;1.44
2026;12 70;TOMELILLA;TOMELILLABYGDENS FÖRSAMLING;33.192;32.082;20.61;11.18;0.292;1.11
2026;12 72;BROMÖLLA;IVETOFTA-GUALÖVS FÖRSAMLING;35.122;34.032;22.56;11.18;0.292;1.09
2026;12 72;BROMÖLLA;NÄSUMS FÖRSAMLING;35.122;34.032;22.56;11.18;0.292;1.09
2026;12 73;OSBY;LOSHULTS FÖRSAMLING;35.322;34.282;22.81;11.18;0.292;1.04
2026;12 73;OSBY;OSBY-VISSELTOFTA FÖRSAMLING;35.322;34.282;22.81;11.18;0.292;1.04
2026;12 73;OSBY;ÖRKENEDS FÖRSAMLING;35.412;34.282;22.81;11.18;0.292;1.13
2026;12 75;PERSTORP;PERSTORPS FÖRSAMLING;33.482;32.282;20.81;11.18;0.292;1.2
2026;12 76;KLIPPAN;KLIPPANS FÖRSAMLING;33.372;32.222;20.75;11.18;0.292;1.15
2026;12 76;KLIPPAN;RISEBERGA-FÄRINGTOFTA FÖRSAMLING;33.372;32.222;20.75;11.18;0.292;1.15
2026;12 76;KLIPPAN;ÖSTRA LJUNGBY FÖRSAMLING;33.372;32.222;20.75;11.18;0.292;1.15
2026;12 77;ÅSTORP;BJÖRNEKULLA-VÄSTRA BROBY FÖRSAMLING;32.942;31.762;20.29;11.18;0.292;1.18
2026;12 77;ÅSTORP;KVIDINGE FÖRSAMLING;33.192;31.762;20.29;11.18;0.292;1.43
2026;12 78;BÅSTAD;BÅSTAD-ÖSTRA KARUPS FÖRSAMLING;33.032;31.702;20.23;11.18;0.292;1.33
2026;12 78;BÅSTAD;FÖRSLÖV-GREVIE FÖRSAMLING;32.962;31.702;20.23;11.18;0.292;1.26
2026;12 78;BÅSTAD;TOREKOVS FÖRSAMLING;33.032;31.702;20.23;11.18;0.292;1.33
2026;12 78;BÅSTAD;VÄSTRA KARUP-HOVS FÖRSAMLING;33.032;31.702;20.23;11.18;0.292;1.33
2026;12 80;MALMÖ;FOSIE FÖRSAMLING;33.642;32.712;21.24;11.18;0.292;0.93
2026;12 80;MALMÖ;HUSIE FÖRSAMLING;33.642;32.712;21.24;11.18;0.292;0.93
2026;12 80;MALMÖ;HYLLIE FÖRSAMLING;33.642;32.712;21.24;11.18;0.292;0.93
2026;12 80;MALMÖ;LIMHAMNS FÖRSAMLING;33.642;32.712;21.24;11.18;0.292;0.93
2026;12 80;MALMÖ;MALMÖ S:T JOHANNES FÖRSAMLING;33.642;32.712;21.24;11.18;0.292;0.93
2026;12 80;MALMÖ;MALMÖ S:T PETRI FÖRSAMLING;33.642;32.712;21.24;11.18;0.292;0.93
2026;12 81;LUND;DALBY FÖRSAMLING;33.842;32.712;21.24;11.18;0.292;1.13
2026;12 81;LUND;GENARPS FÖRSAMLING;33.842;32.712;21.24;11.18;0.292;1.13
2026;12 81;LUND;HELGEANDS FÖRSAMLING;33.712;32.712;21.24;11.18;0.292;1.0
2026;12 81;LUND;LUNDS ALLHELGONAFÖRSAMLING;33.712;32.712;21.24;11.18;0.292;1.0
2026;12 81;LUND;LUNDS DOMKYRKOFÖRSAMLING;33.712;32.712;21.24;11.18;0.292;1.0
2026;12 81;LUND;LUNDS ÖSTRA STADSFÖRSAMLING;33.712;32.712;21.24;11.18;0.292;1.0
2026;12 81;LUND;NORRA NÖBBELÖVS FÖRSAMLING;33.712;32.712;21.24;11.18;0.292;1.0
2026;12 81;LUND;S:T PETERS KLOSTERS FÖRSAMLING;33.712;32.712;21.24;11.18;0.292;1.0
2026;12 81;LUND;SÖDRA SANDBY FÖRSAMLING;33.742;32.712;21.24;11.18;0.292;1.03
2026;12 81;LUND;TORNS FÖRSAMLING;33.712;32.712;21.24;11.18;0.292;1.0
2026;12 81;LUND;VEBERÖDS FÖRSAMLING;33.762;32.712;21.24;11.18;0.292;1.05
2026;12 82;LANDSKRONA;HÄLJARPS FÖRSAMLING;32.792;31.712;20.24;11.18;0.292;1.08
2026;12 82;LANDSKRONA;KVISTOFTA FÖRSAMLING;32.742;31.712;20.24;11.18;0.292;1.03
2026;12 82;LANDSKRONA;LANDSKRONA FÖRSAMLING;32.712;31.712;20.24;11.18;0.292;1.0
2026;12 83;HELSINGBORG;ALLERUMS FÖRSAMLING;32.687;31.682;20.21;11.18;0.292;1.005
2026;12 83;HELSINGBORG;FLENINGE FÖRSAMLING;32.687;31.682;20.21;11.18;0.292;1.005
2026;12 83;HELSINGBORG;HELSINGBORGS GUSTAV ADOLFS FÖRSAMLING;32.712;31.682;20.21;11.18;0.292;1.03
2026;12 83;HELSINGBORG;HELSINGBORGS MARIA FÖRSAMLING;32.712;31.682;20.21;11.18;0.292;1.03
2026;12 83;HELSINGBORG;KROPPS FÖRSAMLING;32.932;31.682;20.21;11.18;0.292;1.25
2026;12 83;HELSINGBORG;KVISTOFTA FÖRSAMLING;32.712;31.682;20.21;11.18;0.292;1.03
2026;12 83;HELSINGBORG;LANDSKRONA FÖRSAMLING;32.682;31.682;20.21;11.18;0.292;1.0
2026;12 83;HELSINGBORG;RAUS FÖRSAMLING;32.712;31.682;20.21;11.18;0.292;1.03
2026;12 83;HELSINGBORG;VÄLINGE-KATTARPS FÖRSAMLING;32.687;31.682;20.21;11.18;0.292;1.005
2026;12 84;HÖGANÄS;BRUNNBY FÖRSAMLING;32.432;31.202;19.73;11.18;0.292;1.23
2026;12 84;HÖGANÄS;FARHULT-JONSTORPS FÖRSAMLING;32.222;31.202;19.73;11.18;0.292;1.02
2026;12 84;HÖGANÄS;HÖGANÄS FÖRSAMLING;32.212;31.202;19.73;11.18;0.292;1.01
2026;12 84;HÖGANÄS;VIKENS FÖRSAMLING;32.222;31.202;19.73;11.18;0.292;1.02
2026;12 84;HÖGANÄS;VÄSBY FÖRSAMLING;32.222;31.202;19.73;11.18;0.292;1.02
2026;12 85;ESLÖV;ESLÖVS FÖRSAMLING;32.952;32.012;20.54;11.18;0.292;0.94
2026;12 85;ESLÖV;MARIEHOLMS FÖRSAMLING;32.952;32.012;20.54;11.18;0.292;0.94
2026;12 85;ESLÖV;RINGSJÖ FÖRSAMLING;33.342;32.012;20.54;11.18;0.292;1.33
2026;12 85;ESLÖV;ÖSTRA ONSJÖ FÖRSAMLING;32.952;32.012;20.54;11.18;0.292;0.94
2026;12 86;YSTAD;LJUNITS FÖRSAMLING;33.052;31.582;20.11;11.18;0.292;1.47
2026;12 86;YSTAD;LÖDERUPS FÖRSAMLING;32.852;31.582;20.11;11.18;0.292;1.27
2026;12 86;YSTAD;STORA KÖPINGE FÖRSAMLING;32.782;31.582;20.11;11.18;0.292;1.2
2026;12 86;YSTAD;YSTAD-SÖVESTADS FÖRSAMLING;32.632;31.582;20.11;11.18;0.292;1.05
2026;12 87;TRELLEBORG;ANDERSLÖVS FÖRSAMLING;33.052;31.872;20.4;11.18;0.292;1.18
2026;12 87;TRELLEBORG;DALKÖPINGE FÖRSAMLING;32.882;31.872;20.4;11.18;0.292;1.01
2026;12 87;TRELLEBORG;HAMMARLÖVS FÖRSAMLING;32.992;31.872;20.4;11.18;0.292;1.12
2026;12 87;TRELLEBORG;KÄLLSTORPS FÖRSAMLING;33.092;31.872;20.4;11.18;0.292;1.22
2026;12 87;TRELLEBORG;TRELLEBORGS FÖRSAMLING;32.802;31.872;20.4;11.18;0.292;0.93
2026;12 90;KRISTIANSTAD;ARASLÖVS FÖRSAMLING;34.162;32.932;21.46;11.18;0.292;1.23
2026;12 90;KRISTIANSTAD;DEGEBERGA-EVERÖDS FÖRSAMLING;34.232;32.932;21.46;11.18;0.292;1.3
2026;12 90;KRISTIANSTAD;FJÄLKINGE FÖRSAMLING;34.342;32.932;21.46;11.18;0.292;1.41
2026;12 90;KRISTIANSTAD;KRISTIANSTADS HELIGA TREFALDIGHETS FÖRSAMLING;34.012;32.932;21.46;11.18;0.292;1.08
2026;12 90;KRISTIANSTAD;KÖPINGE FÖRSAMLING;34.192;32.932;21.46;11.18;0.292;1.26
2026;12 90;KRISTIANSTAD;NORRA ÅSUMS FÖRSAMLING;34.012;32.932;21.46;11.18;0.292;1.08
2026;12 90;KRISTIANSTAD;NOSABY FÖRSAMLING;34.112;32.932;21.46;11.18;0.292;1.18
2026;12 90;KRISTIANSTAD;OPPMANNA-VÅNGA FÖRSAMLING;34.262;32.932;21.46;11.18;0.292;1.33
2026;12 90;KRISTIANSTAD;TOLLARPS FÖRSAMLING;34.262;32.932;21.46;11.18;0.292;1.33
2026;12 90;KRISTIANSTAD;TRÄNE-DJURRÖDS FÖRSAMLING;34.192;32.932;21.46;11.18;0.292;1.26
2026;12 90;KRISTIANSTAD;VÄ-SKEPPARSLÖVS FÖRSAMLING;34.192;32.932;21.46;11.18;0.292;1.26
2026;12 90;KRISTIANSTAD;ÅHUS FÖRSAMLING;33.802;32.932;21.46;11.18;0.292;0.87
2026;12 91;SIMRISHAMN;GÄRSNÄS FÖRSAMLING;33.282;31.982;20.51;11.18;0.292;1.3
2026;12 91;SIMRISHAMN;KIVIKS FÖRSAMLING;33.412;31.982;20.51;11.18;0.292;1.43
2026;12 91;SIMRISHAMN;SIMRISHAMNS FÖRSAMLING;33.282;31.982;20.51;11.18;0.292;1.3
2026;12 92;ÄNGELHOLM;BARKÅKRA FÖRSAMLING;32.652;31.642;20.17;11.18;0.292;1.01
2026;12 92;ÄNGELHOLM;HJÄRNARP-TÅSTARPS FÖRSAMLING;33.032;31.642;20.17;11.18;0.292;1.39
2026;12 92;ÄNGELHOLM;MUNKA LJUNGBY FÖRSAMLING;32.992;31.642;20.17;11.18;0.292;1.35
2026;12 92;ÄNGELHOLM;STRÖVELSTORPS FÖRSAMLING;33.012;31.642;20.17;11.18;0.292;1.37
2026;12 92;ÄNGELHOLM;ÄNGELHOLMS FÖRSAMLING;32.682;31.642;20.17;11.18;0.292;1.04
2026;12 93;HÄSSLEHOLM;FARSTORPS FÖRSAMLING;33.902;32.672;21.2;11.18;0.292;1.23
2026;12 93;HÄSSLEHOLM;HÄSSLEHOLMS FÖRSAMLING;33.832;32.672;21.2;11.18;0.292;1.16
2026;12 93;HÄSSLEHOLM;NORRA ÅKARPS FÖRSAMLING;33.902;32.672;21.2;11.18;0.292;1.23
2026;12 93;HÄSSLEHOLM;SÖSDALA FÖRSAMLING;33.992;32.672;21.2;11.18;0.292;1.32
2026;12 93;HÄSSLEHOLM;TYRINGE FÖRSAMLING;33.952;32.672;21.2;11.18;0.292;1.28
2026;12 93;HÄSSLEHOLM;VANKIVA FÖRSAMLING;33.902;32.672;21.2;11.18;0.292;1.23
2026;12 93;HÄSSLEHOLM;VERUMS FÖRSAMLING;33.902;32.672;21.2;11.18;0.292;1.23
2026;12 93;HÄSSLEHOLM;VINSLÖVS FÖRSAMLING;33.952;32.672;21.2;11.18;0.292;1.28
2026;12 93;HÄSSLEHOLM;VITTSJÖ FÖRSAMLING;33.902;32.672;21.2;11.18;0.292;1.23
2026;13 15;HYLTE;FEMSJÖ FÖRSAMLING;35.842;34.142;22.45;11.4;0.292;1.7
2026;13 15;HYLTE;FÄRGARYDS FÖRSAMLING;35.842;34.142;22.45;11.4;0.292;1.7
2026;13 15;HYLTE;LÅNGARYDS FÖRSAMLING;35.842;34.142;22.45;11.4;0.292;1.7
2026;13 15;HYLTE;TORUPS FÖRSAMLING;35.442;34.142;22.45;11.4;0.292;1.3
2026;13 15;HYLTE;UNNARYDS FÖRSAMLING;35.842;34.142;22.45;11.4;0.292;1.7
2026;13 80;HALMSTAD;ENSLÖVS FÖRSAMLING;34.062;32.672;20.98;11.4;0.292;1.39
2026;13 80;HALMSTAD;GETINGE-RÄVINGE FÖRSAMLING;34.062;32.672;20.98;11.4;0.292;1.39
2026;13 80;HALMSTAD;HALMSTADS FÖRSAMLING;33.872;32.672;20.98;11.4;0.292;1.2
2026;13 80;HALMSTAD;HARPLINGE-STENINGE FÖRSAMLING;33.772;32.672;20.98;11.4;0.292;1.1
2026;13 80;HALMSTAD;OSKARSTRÖMS FÖRSAMLING;34.062;32.672;20.98;11.4;0.292;1.39
2026;13 80;HALMSTAD;SLÄTTÅKRA-KVIBILLE FÖRSAMLING;34.062;32.672;20.98;11.4;0.292;1.39
2026;13 80;HALMSTAD;SNÖSTORPS FÖRSAMLING;33.852;32.672;20.98;11.4;0.292;1.18
2026;13 80;HALMSTAD;SÖNDRUM-VAPNÖ FÖRSAMLING;33.637;32.672;20.98;11.4;0.292;0.965
2026;13 81;LAHOLM;HASSLÖV-VÅXTORPS FÖRSAMLING;34.382;33.092;21.4;11.4;0.292;1.29
2026;13 81;LAHOLM;KNÄRED-HISHULTS FÖRSAMLING;34.382;33.092;21.4;11.4;0.292;1.29
2026;13 81;LAHOLM;LAHOLMS FÖRSAMLING;34.272;33.092;21.4;11.4;0.292;1.18
2026;13 81;LAHOLM;RÄNNESLÖV-YSBY FÖRSAMLING;34.382;33.092;21.4;11.4;0.292;1.29
2026;13 81;LAHOLM;SKUMMESLÖVS FÖRSAMLING;34.272;33.092;21.4;11.4;0.292;1.18
2026;13 81;LAHOLM;VEINGE-TJÄRBY FÖRSAMLING;34.382;33.092;21.4;11.4;0.292;1.29
2026;13 82;FALKENBERG;FAGEREDS FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;FALKENBERGS FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;GUNNARPS FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;KÄLLSJÖ FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;MORUPS FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;OKOME FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;SKREA FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;STAFSINGE FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;SUSEDALENS FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;ULLAREDS FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;VESSIGE FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;VINBERG-LJUNGBY FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 82;FALKENBERG;ÄLVSEREDS FÖRSAMLING;34.092;32.792;21.1;11.4;0.292;1.3
2026;13 83;VARBERG;HIMLEDALENS FÖRSAMLING;33.582;32.022;20.33;11.4;0.292;1.56
2026;13 83;VARBERG;LINDBERGA FÖRSAMLING;33.312;32.022;20.33;11.4;0.292;1.29
2026;13 83;VARBERG;SIBBARP-DAGSÅS FÖRSAMLING;33.432;32.022;20.33;11.4;0.292;1.41
2026;13 83;VARBERG;SPANNARPS FÖRSAMLING;33.432;32.022;20.33;11.4;0.292;1.41
2026;13 83;VARBERG;TRÄSLÖVS FÖRSAMLING;33.142;32.022;20.33;11.4;0.292;1.12
2026;13 83;VARBERG;TVÅÅKERS FÖRSAMLING;33.432;32.022;20.33;11.4;0.292;1.41
2026;13 83;VARBERG;VARBERGS FÖRSAMLING;32.912;32.022;20.33;11.4;0.292;0.89
2026;13 83;VARBERG;VEDDIGE-KUNGSÄTERS FÖRSAMLING;33.412;32.022;20.33;11.4;0.292;1.39
2026;13 83;VARBERG;VÄRÖ-STRÅVALLA FÖRSAMLING;33.212;32.022;20.33;11.4;0.292;1.19
2026;13 84;KUNGSBACKA;FJÄRÅS-FÖRLANDA FÖRSAMLING;34.062;32.872;21.18;11.4;0.292;1.19
2026;13 84;KUNGSBACKA;FRILLESÅS FÖRSAMLING;34.312;32.872;21.18;11.4;0.292;1.44
2026;13 84;KUNGSBACKA;GÄLLINGE FÖRSAMLING;34.312;32.872;21.18;11.4;0.292;1.44
2026;13 84;KUNGSBACKA;IDALA FÖRSAMLING;34.312;32.872;21.18;11.4;0.292;1.44
2026;13 84;KUNGSBACKA;KULLAVIKS FÖRSAMLING;33.912;32.872;21.18;11.4;0.292;1.04
2026;13 84;KUNGSBACKA;KUNGSBACKA-HANHALS FÖRSAMLING;34.012;32.872;21.18;11.4;0.292;1.14
2026;13 84;KUNGSBACKA;LANDA FÖRSAMLING;34.312;32.872;21.18;11.4;0.292;1.44
2026;13 84;KUNGSBACKA;ONSALA FÖRSAMLING;33.862;32.872;21.18;11.4;0.292;0.99
